URL,Type,Size,Levels,Garage,Taxes,MLS Number,Price,address,garage,bedroom,bathroom,date released
https://www.zoocasa.com/vancouver-bc-real-estate/university-hill/105-5608-berton-ave,Apartment/Condominium,533 sqft,Residential,Yes,"$1,114",R2927004,"$859,900"," 105 - 5608 Berton Ave, Vancouver, British Columbia",1,1,1,2023
https://www.zoocasa.com/vancouver-bc-real-estate/kitsilano/2645-w-6th-ave,Single Family Residence,2038 sqft,Residential,No,"$9,486",R2930103,"$2,399,000"," 2645 W 6th Ave, Vancouver, British Columbia",0,5,2,1927
https://www.zoocasa.com/vancouver-bc-real-estate/1735-victoria-dr,Single Family Residence,2080 sqft,Residential,Yes,"$7,884",R2929468,"$1,750,000"," 1735 Victoria Dr, Vancouver, British Columbia",2,7,3,1992
https://www.zoocasa.com/vancouver-bc-real-estate/mount-pleasant/1001-1788-ontario-st,Apartment/Condominium,934 sqft,Residential,Yes,"$3,215",R2929155,"$1,098,000"," 1001 - 1788 Ontario St, Vancouver, British Columbia",1,2,2,2016
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/1018-richards-st,Townhouse,1251 sqft,Residential,Yes,"$4,310",R2927030,"$1,599,000"," 1018 Richards St, Vancouver, British Columbia",1,2,2,2003
https://www.zoocasa.com/vancouver-bc-real-estate/cambridge-gardens/503-2668-ash-st,Apartment/Condominium,1225 sqft,Residential,Yes,"$3,283",R2928805,"$975,000"," 503 - 2668 Ash St, Vancouver, British Columbia",2,2,2,1989
https://www.zoocasa.com/vancouver-bc-real-estate/dunbar-southlands/3852-w-50th-ave,Single Family Residence,4027 sqft,Residential,Yes,"$11,514",R2923266,"$5,380,000"," 3852 W 50 Th Ave, Vancouver, British Columbia",3,5,5,2024
https://www.zoocasa.com/vancouver-bc-real-estate/oakridge/7123-selkirk-st,Single Family Residence,6502 sqft,Residential,Yes,"$30,530",R2930307,"$6,980,000"," 7123 Selkirk St, Vancouver, British Columbia",10,6,7,2005
https://www.zoocasa.com/vancouver-bc-real-estate/310-5955-birney-ave,Apartment/Condominium,1033 sqft,Residential,Yes,"$1,751",R2921832,"$1,028,000"," 310 - 5955 Birney Ave, Vancouver, British Columbia",1,2,2,2013
https://www.zoocasa.com/vancouver-bc-real-estate/dunbar-southlands/310-5723-collingwood-st,Apartment/Condominium,868 sqft,Residential,Yes,"$2,482",R2926165,"$838,000"," 310 - 5723 Collingwood St, Vancouver, British Columbia",1,2,2,2000
https://www.zoocasa.com/vancouver-bc-real-estate/kensington-cedar-cottage/5320-knight-st,Single Family Residence,2236 sqft,Residential,No,"$6,432",R2927922,"$1,599,900"," 5320 Knight St, Vancouver, British Columbia",2,6,4,1941
https://www.zoocasa.com/vancouver-bc-real-estate/kitsilano/2811-w-12th-ave,Single Family Residence,2887 sqft,Residential,Yes,"$12,840",R2921376,"$3,658,000"," 2811 W 12th Ave, Vancouver, British Columbia",2,6,5,2011
https://www.zoocasa.com/vancouver-bc-real-estate/oakridge/6735-cambie-st,Townhouse,1210 sqft,Residential,Yes,"$4,429",R2927869,"$1,499,000"," 6735 Cambie St, Vancouver, British Columbia",1,3,2,2021
https://www.zoocasa.com/vancouver-bc-real-estate/301-1238-seymour-st,Apartment/Condominium,1169 sqft,Residential,Yes,"$3,158",R2926516,"$1,049,999"," 301 - 1238 Seymour St, Vancouver, British Columbia",1,1,1,1996
https://www.zoocasa.com/vancouver-bc-real-estate/2177-bonaccord-dr,Single Family Residence,3690 sqft,Residential,Yes,"$10,013",R2924058,"$2,788,000"," 2177 Bonaccord Dr, Vancouver, British Columbia",4,4,5,2004
