URL,Type,Size,Levels,Garage,Taxes,MLS Number,Price,address,garage,bedroom,bathroom,date released
https://www.zoocasa.com/vancouver-bc-real-estate/marpole/8090-laurel-st,Single Family Residence,4025 sqft,Residential,Yes,"$13,931",R2916457,"$3,880,000"," 8090 Laurel St, Vancouver, British Columbia",4,5,3,1959
https://www.zoocasa.com/vancouver-bc-real-estate/2001-89-nelson-street,Apartment/Condominium,912 sqft,Residential,Yes,"$3,673",R2915644,"$1,289,900"," 2001 - 89 Nelson Street, Vancouver, British Columbia",1,2,2,2019
https://www.zoocasa.com/vancouver-bc-real-estate/the-canadian/1084-hornby-st,Townhouse,1348 sqft,Residential,Yes,"$3,894",R2915036,"$1,299,900"," 1084 Hornby St, Vancouver, British Columbia",1,3,2,2000
https://www.zoocasa.com/vancouver-bc-real-estate/mount-pleasant/101-1678-pullman-porter-st,Townhouse,1679 sqft,Residential,Yes,"$5,934",R2917020,"$2,998,000"," 101 - 1678 Pullman Porter St, Vancouver, British Columbia",2,3,3,2018
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/419-610-granville-st,Apartment/Condominium,753 sqft,Residential,Yes,"$2,133",R2906677,"$899,899"," 419 - 610 Granville St, Vancouver, British Columbia",1,1,1,2006
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/2905-667-howe-st,Apartment/Condominium,1915 sqft,Residential,Yes,"$9,877",R2895130,"$2,799,000"," 2905 - 667 Howe St, Vancouver, British Columbia",2,2,2,2012
https://www.zoocasa.com/vancouver-bc-real-estate/west-end/1-1173-davie-st,Apartment/Condominium,1220 sqft,Residential,No,"$2,884",R2903127,"$1,490,000"," 1 - 1173 Davie St, Vancouver, British Columbia",1,3,2,1977
https://www.zoocasa.com/vancouver-bc-real-estate/renfrew-collingwood/5033-moss-st,Single Family Residence,2231 sqft,Residential,Yes,"$6,131",R2906703,"$1,799,000"," 5033 Moss St, Vancouver, British Columbia",2,5,2,1949
https://www.zoocasa.com/vancouver-bc-real-estate/kensington-cedar-cottage/2149-e-32nd-ave,Single Family Residence,2282 sqft,Residential,No,"$7,388",R2916351,"$1,838,000"," 2149 E 32 Nd Ave, Vancouver, British Columbia",2,6,2,1967
https://www.zoocasa.com/vancouver-bc-real-estate/2418-victoria-dr,Townhouse,1216 sqft,Residential,No,,R2913775,"$1,499,999"," 2418 Victoria Dr, Vancouver, British Columbia",1,3,2,2024
https://www.zoocasa.com/vancouver-bc-real-estate/mount-pleasant/1033-e-10th-ave,Multi Family,1399 sqft,Residential,No,"$5,426",R2876525,"$1,549,000"," 1033 E 10th Ave, Vancouver, British Columbia",1,4,2,1999
https://www.zoocasa.com/vancouver-bc-real-estate/kensington-cedar-cottage/4030-inverness-st,Single Family Residence,1488 sqft,Residential,No,"$7,132",R2910543,"$1,799,000"," 4030 Inverness St, Vancouver, British Columbia",2,4,2,1923
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/2303-277-thurlow-st,Apartment/Condominium,1886 sqft,Residential,Yes,"$17,198",R2904685,"$5,680,000"," 2303 - 277 Thurlow St, Vancouver, British Columbia",2,2,2,2012
https://www.zoocasa.com/vancouver-bc-real-estate/downtown-eastside/901-933-e-hastings-st,Apartment/Condominium,572 sqft,Residential,Yes,"$1,775",R2919850,"$599,000"," 901 - 933 E Hastings St, Vancouver, British Columbia",1,1,1,2018
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/303-1480-howe-st,Apartment/Condominium,394 sqft,Residential,No,"$1,481",R2898853,"$649,000"," 303 - 1480 Howe St, Vancouver, British Columbia",0,1,1,2020
https://www.zoocasa.com/vancouver-bc-real-estate/oakridge/736-w-49th-ave,Single Family Residence,2875 sqft,Residential,Yes,"$12,379",R2893602,"$5,200,000"," 736 W 49th Ave, Vancouver, British Columbia",2,5,3,1958
https://www.zoocasa.com/vancouver-bc-real-estate/2102-1205-w-hastings-street,Apartment/Condominium,1278 sqft,Residential,Yes,"$5,681",R2915034,"$2,280,000"," 2102 - 1205 W Hastings Street, Vancouver, British Columbia",2,2,2,2007
https://www.zoocasa.com/vancouver-bc-real-estate/sunset/172-ontario-pl,Single Family Residence,3502 sqft,Residential,No,"$10,042",R2912506,"$3,588,000"," 172 Ontario Pl, Vancouver, British Columbia",2,8,6,2017
https://www.zoocasa.com/vancouver-bc-real-estate/kensington-cedar-cottage/1843-e-22nd-ave,Single Family Residence,1622 sqft,Residential,Yes,"$6,910",R2919343,"$1,798,000"," 1843 E 22nd Ave, Vancouver, British Columbia",2,4,5,2007
https://www.zoocasa.com/vancouver-bc-real-estate/3594-king-edward-ave-w,Single Family Residence,3033 sqft,Residential,Yes,"$10,911",R2892658,"$5,500,000"," 3594 King Edward Ave W, Vancouver, British Columbia",0,5,3,1925
https://www.zoocasa.com/vancouver-bc-real-estate/south-cambie/5470-ash-st,Single Family Residence,4927 sqft,Residential,Yes,"$25,526",R2915716,"$7,800,000"," 5470 Ash St, Vancouver, British Columbia",0,6,6,2007
https://www.zoocasa.com/vancouver-bc-real-estate/revive-phase-2/47-6808-ash-st,Townhouse,1109 sqft,Residential,No,,R2906764,"$1,588,800"," 47 - 6808 Ash St, Vancouver, British Columbia",0,2,2,2024
https://www.zoocasa.com/vancouver-bc-real-estate/south-cambie/107-5005-ash-st,Apartment/Condominium,956 sqft,Residential,Yes,,R2912164,"$1,349,000"," 107 - 5005 Ash St, Vancouver, British Columbia",1,2,2,2024
https://www.zoocasa.com/vancouver-bc-real-estate/4650-marine-dr-nw,Single Family Residence,3621 sqft,Residential,No,"$33,936",R2909126,"$8,888,000"," 4650 Marine Dr Nw, Vancouver, British Columbia",0,7,4,1967
https://www.zoocasa.com/vancouver-bc-real-estate/kensington-cedar-cottage/1730-e-36th-ave,Single Family Residence,1885 sqft,Residential,Yes,"$6,288",R2895436,"$1,899,000"," 1730 E 36th Ave, Vancouver, British Columbia",2,5,2,1976
https://www.zoocasa.com/vancouver-bc-real-estate/kits-point/5-132527-laburnum-st,Duplex,2651 sqft,Residential Income,Yes,"$15,567",R2917071,"$4,399,000"," 5 - 1325/27 Laburnum St, Vancouver, British Columbia",2,4,4,1926
https://www.zoocasa.com/vancouver-bc-real-estate/west-end/1201-738-broughton-st,Apartment/Condominium,2830 sqft,Residential,Yes,"$5,974",R2904116,"$2,190,000"," 1201 - 738 Broughton St, Vancouver, British Columbia",2,3,3,1981
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/309-33-w-pender-st,Apartment/Condominium,628 sqft,Residential,Yes,"$1,446",R2895372,"$599,800"," 309 - 33 W Pender St, Vancouver, British Columbia",1,1,1,2009
https://www.zoocasa.com/vancouver-bc-real-estate/oakridge/438-w-45th-ave,Single Family Residence,2551 sqft,Residential,No,"$18,332",R2909197,"$4,435,000"," 438 W 45th Ave, Vancouver, British Columbia",4,3,2,1949
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/2201-867-hamilton-st,Apartment/Condominium,1244 sqft,Residential,Yes,"$3,520",R2914950,"$1,170,000"," 2201 - 867 Hamilton St, Vancouver, British Columbia",1,2,2,1994
https://www.zoocasa.com/vancouver-bc-real-estate/oakridge/121-755-w-49th-ave,Townhouse,1184 sqft,Residential,Yes,,R2917108,"$1,799,000"," 121 - 755 W 49th Ave, Vancouver, British Columbia",1,2,2,2024
https://www.zoocasa.com/vancouver-bc-real-estate/downtown/417-610-granville-st,Apartment/Condominium,837 sqft,Residential,Yes,"$2,674",R2919318,"$779,000"," 417 - 610 Granville St, Vancouver, British Columbia",1,1,1,2006
https://www.zoocasa.com/vancouver-bc-real-estate/kerrisdale/2066-w-42nd-ave,Single Family Residence,2793 sqft,Residential,No,"$9,823",R2919885,"$3,698,000"," 2066 W 42nd Ave, Vancouver, British Columbia",3,4,2,1915
https://www.zoocasa.com/vancouver-bc-real-estate/west-point-grey/3867-w-14th-ave,Single Family Residence,4140 sqft,Residential,Yes,"$25,848",R2896178,"$7,288,000"," 3867 W 14th Ave, Vancouver, British Columbia",3,5,7,2018
